company_name,term_months,before_id,after_id,lineage_key,method_version,energy_component_type,phase_index,vat_basis,before_last_observed,after_first_observed,status,both_rows_numerically_compatible
Helen Oy,6,4637,5169,ab3f65339425cf82d6e39e53244a5d0d8c855869cf83fd75b6a9c9a574ee7fae,retail-premium-v2,energy_general,0,unknown,2026-08-10,2026-08-11,dated_energy_or_fee_change_component_pair,False
Helen Oy,6,5169,5564,ab3f65339425cf82d6e39e53244a5d0d8c855869cf83fd75b6a9c9a574ee7fae,retail-premium-v2,energy_general,0,unknown,2026-08-17,2026-08-18,dated_energy_or_fee_change_component_pair,False
Helen Oy,6,5564,6033,ab3f65339425cf82d6e39e53244a5d0d8c855869cf83fd75b6a9c9a574ee7fae,retail-premium-v2,energy_general,0,unknown,2026-08-24,2026-08-25,dated_energy_or_fee_change_component_pair,False
Helen Oy,6,6033,6518,ab3f65339425cf82d6e39e53244a5d0d8c855869cf83fd75b6a9c9a574ee7fae,retail-premium-v2,energy_general,0,unknown,2026-08-31,2026-09-01,dated_energy_or_fee_change_component_pair,False
Helen Oy,6,6518,7195,ab3f65339425cf82d6e39e53244a5d0d8c855869cf83fd75b6a9c9a574ee7fae,retail-premium-v2,energy_general,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Helen Oy,6,7195,7718,ab3f65339425cf82d6e39e53244a5d0d8c855869cf83fd75b6a9c9a574ee7fae,retail-premium-v2,energy_general,0,unknown,2026-09-10,2026-09-11,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,3765,4112,2af75a64dd3bca20c4552436d246788c499cba054a79e6176233262f1e835f95,retail-premium-v2,energy_general,0,unknown,2026-07-27,2026-07-28,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,4112,5152,2af75a64dd3bca20c4552436d246788c499cba054a79e6176233262f1e835f95,retail-premium-v2,energy_general,0,unknown,2026-08-10,2026-08-11,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,5152,5618,2af75a64dd3bca20c4552436d246788c499cba054a79e6176233262f1e835f95,retail-premium-v2,energy_general,0,unknown,2026-08-17,2026-08-18,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,5618,6014,2af75a64dd3bca20c4552436d246788c499cba054a79e6176233262f1e835f95,retail-premium-v2,energy_general,0,unknown,2026-08-24,2026-08-25,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,6014,6496,2af75a64dd3bca20c4552436d246788c499cba054a79e6176233262f1e835f95,retail-premium-v2,energy_general,0,unknown,2026-08-31,2026-09-01,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,6496,7273,2af75a64dd3bca20c4552436d246788c499cba054a79e6176233262f1e835f95,retail-premium-v2,energy_general,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,7273,7683,2af75a64dd3bca20c4552436d246788c499cba054a79e6176233262f1e835f95,retail-premium-v2,energy_general,0,unknown,2026-09-10,2026-09-11,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,3800,4140,6688736512b9fd69fd8136941f9baedd41c92f1332ded12d83a0848cce386933,retail-premium-v2,energy_general,0,unknown,2026-07-27,2026-07-28,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,4140,4503,6688736512b9fd69fd8136941f9baedd41c92f1332ded12d83a0848cce386933,retail-premium-v2,energy_general,0,unknown,2026-08-01,2026-08-04,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,4503,5194,6688736512b9fd69fd8136941f9baedd41c92f1332ded12d83a0848cce386933,retail-premium-v2,energy_general,0,unknown,2026-08-10,2026-08-11,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,5194,5573,6688736512b9fd69fd8136941f9baedd41c92f1332ded12d83a0848cce386933,retail-premium-v2,energy_general,0,unknown,2026-08-17,2026-08-18,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,5573,6019,6688736512b9fd69fd8136941f9baedd41c92f1332ded12d83a0848cce386933,retail-premium-v2,energy_general,0,unknown,2026-08-24,2026-08-25,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,6019,6573,6688736512b9fd69fd8136941f9baedd41c92f1332ded12d83a0848cce386933,retail-premium-v2,energy_general,0,unknown,2026-08-31,2026-09-01,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,6573,7176,6688736512b9fd69fd8136941f9baedd41c92f1332ded12d83a0848cce386933,retail-premium-v2,energy_general,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Helen Oy,12,7176,7778,6688736512b9fd69fd8136941f9baedd41c92f1332ded12d83a0848cce386933,retail-premium-v2,energy_general,0,unknown,2026-09-10,2026-09-11,dated_energy_or_fee_change_component_pair,False
Helen Oy,24,3745,4107,28e7e3db42e9bf95b62c85458729a44c334499191fe632eb4063a1ff227c81c3,retail-premium-v2,energy_general,0,unknown,2026-07-27,2026-07-28,dated_energy_or_fee_change_component_pair,False
Helen Oy,24,4107,4518,28e7e3db42e9bf95b62c85458729a44c334499191fe632eb4063a1ff227c81c3,retail-premium-v2,energy_general,0,unknown,2026-08-01,2026-08-04,dated_energy_or_fee_change_component_pair,False
Helen Oy,24,4518,5195,28e7e3db42e9bf95b62c85458729a44c334499191fe632eb4063a1ff227c81c3,retail-premium-v2,energy_general,0,unknown,2026-08-10,2026-08-11,dated_energy_or_fee_change_component_pair,False
Helen Oy,24,5195,6047,28e7e3db42e9bf95b62c85458729a44c334499191fe632eb4063a1ff227c81c3,retail-premium-v2,energy_general,0,unknown,2026-08-24,2026-08-25,dated_energy_or_fee_change_component_pair,False
Helen Oy,24,6047,6567,28e7e3db42e9bf95b62c85458729a44c334499191fe632eb4063a1ff227c81c3,retail-premium-v2,energy_general,0,unknown,2026-08-31,2026-09-01,dated_energy_or_fee_change_component_pair,False
Helen Oy,24,6567,7234,28e7e3db42e9bf95b62c85458729a44c334499191fe632eb4063a1ff227c81c3,retail-premium-v2,energy_general,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Helen Oy,24,7234,7738,28e7e3db42e9bf95b62c85458729a44c334499191fe632eb4063a1ff227c81c3,retail-premium-v2,energy_general,0,unknown,2026-09-10,2026-09-11,dated_energy_or_fee_change_component_pair,False
Helen Oy,24,3749,4086,6870884104b15ef8bfc6f495ef112f9d7527066a93929e4329e81fe0c648f024,retail-premium-v2,energy_general,0,unknown,2026-07-27,2026-07-28,dated_energy_or_fee_change_component_pair,False
Helen Oy,24,4086,5141,6870884104b15ef8bfc6f495ef112f9d7527066a93929e4329e81fe0c648f024,retail-premium-v2,energy_general,0,unknown,2026-08-10,2026-08-11,dated_energy_or_fee_change_component_pair,False
Helen Oy,24,5141,6062,6870884104b15ef8bfc6f495ef112f9d7527066a93929e4329e81fe0c648f024,retail-premium-v2,energy_general,0,unknown,2026-08-24,2026-08-25,dated_energy_or_fee_change_component_pair,False
Helen Oy,24,6062,6569,6870884104b15ef8bfc6f495ef112f9d7527066a93929e4329e81fe0c648f024,retail-premium-v2,energy_general,0,unknown,2026-08-31,2026-09-01,dated_energy_or_fee_change_component_pair,False
Helen Oy,24,6569,7269,6870884104b15ef8bfc6f495ef112f9d7527066a93929e4329e81fe0c648f024,retail-premium-v2,energy_general,0,unknown,2026-09-07,2026-09-08,dated_energy_or_fee_change_component_pair,False
Helen Oy,24,7269,7790,6870884104b15ef8bfc6f495ef112f9d7527066a93929e4329e81fe0c648f024,retail-premium-v2,energy_general,0,unknown,2026-09-10,2026-09-11,dated_energy_or_fee_change_component_pair,False
Imatran Seudun Sähkö Oy,6,5720,6182,6500adf93dfa2aba23fe5677fb1e110aa52b37c4d9b95a38037b7a31279ca07b,retail-premium-v2,energy_general,0,included,2026-08-26,2026-08-27,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,6,6182,6252,6500adf93dfa2aba23fe5677fb1e110aa52b37c4d9b95a38037b7a31279ca07b,retail-premium-v2,energy_general,0,included,2026-08-28,2026-08-29,same_signature_new_key_not_proven_repricing,True
Imatran Seudun Sähkö Oy,6,6252,6473,6500adf93dfa2aba23fe5677fb1e110aa52b37c4d9b95a38037b7a31279ca07b,retail-premium-v2,energy_general,0,included,2026-08-30,2026-08-31,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,6,6473,6904,6500adf93dfa2aba23fe5677fb1e110aa52b37c4d9b95a38037b7a31279ca07b,retail-premium-v2,energy_general,0,included,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,6,6904,7581,6500adf93dfa2aba23fe5677fb1e110aa52b37c4d9b95a38037b7a31279ca07b,retail-premium-v2,energy_general,0,included,2026-09-09,2026-09-10,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,6,2986,2988,9cd2395c7bb9a725eea01284c5096e000301ac71a7120181d8d9e9a2efa173c4,retail-premium-history-v2,energy_general,0,included,2026-05-13,2026-05-14,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,6,2988,2990,9cd2395c7bb9a725eea01284c5096e000301ac71a7120181d8d9e9a2efa173c4,retail-premium-history-v2,energy_general,0,included,2026-05-22,2026-05-23,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,6,2990,2993,9cd2395c7bb9a725eea01284c5096e000301ac71a7120181d8d9e9a2efa173c4,retail-premium-history-v2,energy_general,0,included,2026-06-02,2026-06-03,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,6,2993,2996,9cd2395c7bb9a725eea01284c5096e000301ac71a7120181d8d9e9a2efa173c4,retail-premium-history-v2,energy_general,0,included,2026-06-11,2026-06-12,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,6,2996,2998,9cd2395c7bb9a725eea01284c5096e000301ac71a7120181d8d9e9a2efa173c4,retail-premium-history-v2,energy_general,0,included,2026-07-16,2026-07-17,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,6,3684,4234,9cd2395c7bb9a725eea01284c5096e000301ac71a7120181d8d9e9a2efa173c4,retail-premium-v2,energy_general,0,included,2026-07-29,2026-07-30,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,6,4234,4701,9cd2395c7bb9a725eea01284c5096e000301ac71a7120181d8d9e9a2efa173c4,retail-premium-v2,energy_general,0,included,2026-08-01,2026-08-05,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,6,4701,5258,9cd2395c7bb9a725eea01284c5096e000301ac71a7120181d8d9e9a2efa173c4,retail-premium-v2,energy_general,0,included,2026-08-11,2026-08-12,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,12,3307,4699,2ae75f914d2e1cfa4740ee10da8f05ada809c87a2bd678c73c1dfd7d27f463c6,retail-premium-v2,energy_general,0,included,2026-08-01,2026-08-05,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,12,5715,6152,554134effcce15c33842810e1366a4124c840c0d92e81fd560b0fd2ab35101c5,retail-premium-v2,energy_general,0,included,2026-08-26,2026-08-27,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,12,6152,6796,554134effcce15c33842810e1366a4124c840c0d92e81fd560b0fd2ab35101c5,retail-premium-v2,energy_general,0,included,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,12,6796,7589,554134effcce15c33842810e1366a4124c840c0d92e81fd560b0fd2ab35101c5,retail-premium-v2,energy_general,0,included,2026-09-09,2026-09-10,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,24,5678,6198,0412c3aa79e106277fe2cd53459368bcfb43a96513923b31a25dfd72e2fe8457,retail-premium-v2,energy_general,0,included,2026-08-26,2026-08-27,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,24,6198,6265,0412c3aa79e106277fe2cd53459368bcfb43a96513923b31a25dfd72e2fe8457,retail-premium-v2,energy_general,0,included,2026-08-28,2026-08-29,same_signature_new_key_not_proven_repricing,True
Imatran Seudun Sähkö Oy,24,6489,6889,a097fcf1ddaff57db56995760ddeb40be5c611dd4378a1abecd9ed3bbef948c2,retail-premium-v2,energy_general,0,included,2026-09-03,2026-09-04,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,24,6889,7514,a097fcf1ddaff57db56995760ddeb40be5c611dd4378a1abecd9ed3bbef948c2,retail-premium-v2,energy_general,0,included,2026-09-09,2026-09-10,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,24,3079,3080,d55d980587e146d7092212969104a3e199c856b087ff995921687ade95a1cb05,retail-premium-history-v2,energy_general,0,included,2026-04-28,2026-04-29,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,24,3080,3081,d55d980587e146d7092212969104a3e199c856b087ff995921687ade95a1cb05,retail-premium-history-v2,energy_general,0,included,2026-05-13,2026-05-14,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,24,3081,3082,d55d980587e146d7092212969104a3e199c856b087ff995921687ade95a1cb05,retail-premium-history-v2,energy_general,0,included,2026-06-02,2026-06-03,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,24,3082,3083,d55d980587e146d7092212969104a3e199c856b087ff995921687ade95a1cb05,retail-premium-history-v2,energy_general,0,included,2026-06-25,2026-06-26,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,24,3083,3084,d55d980587e146d7092212969104a3e199c856b087ff995921687ade95a1cb05,retail-premium-history-v2,energy_general,0,included,2026-07-09,2026-07-10,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,24,3084,3085,d55d980587e146d7092212969104a3e199c856b087ff995921687ade95a1cb05,retail-premium-history-v2,energy_general,0,included,2026-07-16,2026-07-17,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,24,3724,4195,d55d980587e146d7092212969104a3e199c856b087ff995921687ade95a1cb05,retail-premium-v2,energy_general,0,included,2026-07-28,2026-07-29,dated_energy_or_fee_change_component_pair,True
Imatran Seudun Sähkö Oy,24,4195,5248,d55d980587e146d7092212969104a3e199c856b087ff995921687ade95a1cb05,retail-premium-v2,energy_general,0,included,2026-08-11,2026-08-12,dated_energy_or_fee_change_component_pair,True
Keravan Energia Oy,6,3548,4361,a6fcf28550ec66e8b385083c0b0b1eea8663e478db2a64e04b7b1ca1cac30483,retail-premium-v2,energy_general,0,unknown,2026-07-30,2026-07-31,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,6,4361,4754,a6fcf28550ec66e8b385083c0b0b1eea8663e478db2a64e04b7b1ca1cac30483,retail-premium-v2,energy_general,0,unknown,2026-08-01,2026-08-05,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,6,4754,6710,a6fcf28550ec66e8b385083c0b0b1eea8663e478db2a64e04b7b1ca1cac30483,retail-premium-v2,energy_general,0,unknown,2026-09-02,2026-09-03,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,6,6710,7401,a6fcf28550ec66e8b385083c0b0b1eea8663e478db2a64e04b7b1ca1cac30483,retail-premium-v2,energy_general,0,unknown,2026-09-08,2026-09-09,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,12,3685,4720,ad0ed0a162da6f5d977fd1098be6e6843ca6e4e5751542a60acf0ce7d18d09bc,retail-premium-v2,energy_general,0,unknown,2026-08-01,2026-08-05,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,12,4720,6690,ad0ed0a162da6f5d977fd1098be6e6843ca6e4e5751542a60acf0ce7d18d09bc,retail-premium-v2,energy_general,0,unknown,2026-09-02,2026-09-03,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,12,6690,7344,ad0ed0a162da6f5d977fd1098be6e6843ca6e4e5751542a60acf0ce7d18d09bc,retail-premium-v2,energy_general,0,unknown,2026-09-08,2026-09-09,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,12,3586,4665,cad2af6dd719e3ceca9d59e37aa316e22c0ccba7e3a7f25e1c821f79b93d8110,retail-premium-v2,energy_general,0,unknown,2026-08-01,2026-08-05,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,12,4665,6670,cad2af6dd719e3ceca9d59e37aa316e22c0ccba7e3a7f25e1c821f79b93d8110,retail-premium-v2,energy_general,0,unknown,2026-09-02,2026-09-03,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,12,6670,7329,cad2af6dd719e3ceca9d59e37aa316e22c0ccba7e3a7f25e1c821f79b93d8110,retail-premium-v2,energy_general,0,unknown,2026-09-08,2026-09-09,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,3609,4175,090d43385e530b9f6398d19e0fe74c8e6898fa4f1f4185e2b59ce5187b4e6470,retail-premium-v2,energy_general,0,unknown,2026-07-28,2026-07-29,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,4175,4540,090d43385e530b9f6398d19e0fe74c8e6898fa4f1f4185e2b59ce5187b4e6470,retail-premium-v2,energy_general,0,unknown,2026-07-31,2026-08-01,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,4540,5721,090d43385e530b9f6398d19e0fe74c8e6898fa4f1f4185e2b59ce5187b4e6470,retail-premium-v2,energy_general,0,unknown,2026-08-18,2026-08-19,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,5721,5843,090d43385e530b9f6398d19e0fe74c8e6898fa4f1f4185e2b59ce5187b4e6470,retail-premium-v2,energy_general,0,unknown,2026-08-20,2026-08-21,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,5843,6726,090d43385e530b9f6398d19e0fe74c8e6898fa4f1f4185e2b59ce5187b4e6470,retail-premium-v2,energy_general,0,unknown,2026-09-02,2026-09-03,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,6726,7422,090d43385e530b9f6398d19e0fe74c8e6898fa4f1f4185e2b59ce5187b4e6470,retail-premium-v2,energy_general,0,unknown,2026-09-08,2026-09-09,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,2909,2910,0e8cb813f2c07998b0215c1521458a6ef69deee0606d901c379455dce6e5d6f3,retail-premium-history-v2,energy_general,0,unknown,2026-06-04,2026-06-05,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,2910,2911,0e8cb813f2c07998b0215c1521458a6ef69deee0606d901c379455dce6e5d6f3,retail-premium-history-v2,energy_general,0,unknown,2026-06-16,2026-06-17,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,2911,2912,0e8cb813f2c07998b0215c1521458a6ef69deee0606d901c379455dce6e5d6f3,retail-premium-history-v2,energy_general,0,unknown,2026-07-16,2026-07-17,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,4188,4569,0e8cb813f2c07998b0215c1521458a6ef69deee0606d901c379455dce6e5d6f3,retail-premium-v2,energy_general,0,unknown,2026-07-31,2026-08-01,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,4569,5644,0e8cb813f2c07998b0215c1521458a6ef69deee0606d901c379455dce6e5d6f3,retail-premium-v2,energy_general,0,unknown,2026-08-18,2026-08-19,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,5644,5837,0e8cb813f2c07998b0215c1521458a6ef69deee0606d901c379455dce6e5d6f3,retail-premium-v2,energy_general,0,unknown,2026-08-20,2026-08-21,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,5837,6719,0e8cb813f2c07998b0215c1521458a6ef69deee0606d901c379455dce6e5d6f3,retail-premium-v2,energy_general,0,unknown,2026-09-02,2026-09-03,dated_energy_or_fee_change_component_pair,False
Keravan Energia Oy,24,6719,7448,0e8cb813f2c07998b0215c1521458a6ef69deee0606d901c379455dce6e5d6f3,retail-premium-v2,energy_general,0,unknown,2026-09-08,2026-09-09,dated_energy_or_fee_change_component_pair,False
Koillis-Satakunnan Sähkö Oy,12,2556,2557,12b26b714ed937c767f42fedbead2cb757fc84971920ae3da61f7b90c93887f4,retail-premium-history-v2,energy_general,0,included,2026-05-19,2026-05-20,dated_energy_or_fee_change_component_pair,False
Koillis-Satakunnan Sähkö Oy,12,2557,2558,12b26b714ed937c767f42fedbead2cb757fc84971920ae3da61f7b90c93887f4,retail-premium-history-v2,energy_general,0,included,2026-05-27,2026-05-28,dated_energy_or_fee_change_component_pair,False
Koillis-Satakunnan Sähkö Oy,12,3456,4130,12b26b714ed937c767f42fedbead2cb757fc84971920ae3da61f7b90c93887f4,retail-premium-v2,energy_general,0,included,2026-07-27,2026-07-28,dated_energy_or_fee_change_component_pair,True
Koillis-Satakunnan Sähkö Oy,12,4130,6076,12b26b714ed937c767f42fedbead2cb757fc84971920ae3da61f7b90c93887f4,retail-premium-v2,energy_general,0,included,2026-08-25,2026-08-26,dated_energy_or_fee_change_component_pair,True
Koillis-Satakunnan Sähkö Oy,12,6076,7600,12b26b714ed937c767f42fedbead2cb757fc84971920ae3da61f7b90c93887f4,retail-premium-v2,energy_general,0,included,2026-09-09,2026-09-10,dated_energy_or_fee_change_component_pair,True
Koillis-Satakunnan Sähkö Oy,12,3518,4110,5f71d27b788be8b63e6ff48f342c99ac5ae9474d2f244e264f428773f7a04141,retail-premium-v2,energy_day,0,included,2026-07-27,2026-07-28,dated_energy_or_fee_change_component_pair,False
Koillis-Satakunnan Sähkö Oy,12,4110,6131,5f71d27b788be8b63e6ff48f342c99ac5ae9474d2f244e264f428773f7a04141,retail-premium-v2,energy_day,0,included,2026-08-25,2026-08-26,dated_energy_or_fee_change_component_pair,False
