panel,supplier,term,basis,series,before,after,interval_bound_days,energy_changed,fee_comparable,fee_changed,discount_flag_changed,discount_at_either,carrier_set_changed,disjoint_carriers,before_ids,after_ids,before_price,after_price
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-05-23,2026-05-24,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-05-24,2026-05-25,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-05-25,2026-05-26,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-05-26,2026-05-27,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-05-27,2026-05-28,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-05-28,2026-05-29,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-05-29,2026-05-30,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-05-30,2026-05-31,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-05-31,2026-06-01,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-01,2026-06-02,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-02,2026-06-03,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-03,2026-06-04,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-04,2026-06-05,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-05,2026-06-06,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-06,2026-06-07,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-07,2026-06-08,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-08,2026-06-09,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-09,2026-06-10,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-10,2026-06-11,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-11,2026-06-12,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-12,2026-06-13,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-13,2026-06-14,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,iwb3zz-turku-energia-oy-louna-lahi-6kk,2026-06-14,2026-06-15,1,False,True,False,False,False,False,False,iwb3zz-turku-energia-oy-louna-lahi-6kk,iwb3zz-turku-energia-oy-louna-lahi-6kk,8.2500,8.2500
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,ld1ezx-turku-energia-oy-louna-lahi-6kk,2026-06-16,2026-06-17,1,False,True,False,False,False,False,False,ld1ezx-turku-energia-oy-louna-lahi-6kk,ld1ezx-turku-energia-oy-louna-lahi-6kk,9.7900,9.7900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,ld1ezx-turku-energia-oy-louna-lahi-6kk,2026-06-17,2026-06-18,1,False,True,False,False,False,False,False,ld1ezx-turku-energia-oy-louna-lahi-6kk,ld1ezx-turku-energia-oy-louna-lahi-6kk,9.7900,9.7900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,ld1ezx-turku-energia-oy-louna-lahi-6kk,2026-06-18,2026-06-19,1,False,True,False,False,False,False,False,ld1ezx-turku-energia-oy-louna-lahi-6kk,ld1ezx-turku-energia-oy-louna-lahi-6kk,9.7900,9.7900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,ld1ezx-turku-energia-oy-louna-lahi-6kk,2026-06-19,2026-06-20,1,False,True,False,False,False,False,False,ld1ezx-turku-energia-oy-louna-lahi-6kk,ld1ezx-turku-energia-oy-louna-lahi-6kk,9.7900,9.7900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,ld1ezx-turku-energia-oy-louna-lahi-6kk,2026-06-20,2026-06-21,1,False,True,False,False,False,False,False,ld1ezx-turku-energia-oy-louna-lahi-6kk,ld1ezx-turku-energia-oy-louna-lahi-6kk,9.7900,9.7900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,ld1ezx-turku-energia-oy-louna-lahi-6kk,2026-06-21,2026-06-22,1,False,True,False,False,False,False,False,ld1ezx-turku-energia-oy-louna-lahi-6kk,ld1ezx-turku-energia-oy-louna-lahi-6kk,9.7900,9.7900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,ld1ezx-turku-energia-oy-louna-lahi-6kk,2026-06-22,2026-06-23,1,False,True,False,False,False,False,False,ld1ezx-turku-energia-oy-louna-lahi-6kk,ld1ezx-turku-energia-oy-louna-lahi-6kk,9.7900,9.7900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,ld1ezx-turku-energia-oy-louna-lahi-6kk,2026-06-23,2026-06-24,1,False,True,False,False,False,False,False,ld1ezx-turku-energia-oy-louna-lahi-6kk,ld1ezx-turku-energia-oy-louna-lahi-6kk,9.7900,9.7900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,ld1ezx-turku-energia-oy-louna-lahi-6kk,2026-06-24,2026-06-25,1,False,True,False,False,False,False,False,ld1ezx-turku-energia-oy-louna-lahi-6kk,ld1ezx-turku-energia-oy-louna-lahi-6kk,9.7900,9.7900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,ld1ezx-turku-energia-oy-louna-lahi-6kk,2026-06-25,2026-06-26,1,False,True,False,False,False,False,False,ld1ezx-turku-energia-oy-louna-lahi-6kk,ld1ezx-turku-energia-oy-louna-lahi-6kk,9.7900,9.7900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,ld1ezx-turku-energia-oy-louna-lahi-6kk,2026-06-26,2026-06-27,1,False,True,False,False,False,False,False,ld1ezx-turku-energia-oy-louna-lahi-6kk,ld1ezx-turku-energia-oy-louna-lahi-6kk,9.7900,9.7900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,ld1ezx-turku-energia-oy-louna-lahi-6kk,2026-06-27,2026-06-28,1,False,True,False,False,False,False,False,ld1ezx-turku-energia-oy-louna-lahi-6kk,ld1ezx-turku-energia-oy-louna-lahi-6kk,9.7900,9.7900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,ld1ezx-turku-energia-oy-louna-lahi-6kk,2026-06-28,2026-06-29,1,False,True,False,False,False,False,False,ld1ezx-turku-energia-oy-louna-lahi-6kk,ld1ezx-turku-energia-oy-louna-lahi-6kk,9.7900,9.7900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,th8jy9-turku-energia-oy-louna-lahi-6kk,2026-06-30,2026-07-01,1,False,True,False,False,False,False,False,th8jy9-turku-energia-oy-louna-lahi-6kk,th8jy9-turku-energia-oy-louna-lahi-6kk,9.4900,9.4900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,th8jy9-turku-energia-oy-louna-lahi-6kk,2026-07-01,2026-07-02,1,False,True,False,False,False,False,False,th8jy9-turku-energia-oy-louna-lahi-6kk,th8jy9-turku-energia-oy-louna-lahi-6kk,9.4900,9.4900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,th8jy9-turku-energia-oy-louna-lahi-6kk,2026-07-02,2026-07-03,1,False,True,False,False,False,False,False,th8jy9-turku-energia-oy-louna-lahi-6kk,th8jy9-turku-energia-oy-louna-lahi-6kk,9.4900,9.4900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,th8jy9-turku-energia-oy-louna-lahi-6kk,2026-07-03,2026-07-04,1,False,True,False,False,False,False,False,th8jy9-turku-energia-oy-louna-lahi-6kk,th8jy9-turku-energia-oy-louna-lahi-6kk,9.4900,9.4900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,th8jy9-turku-energia-oy-louna-lahi-6kk,2026-07-04,2026-07-05,1,False,True,False,False,False,False,False,th8jy9-turku-energia-oy-louna-lahi-6kk,th8jy9-turku-energia-oy-louna-lahi-6kk,9.4900,9.4900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,th8jy9-turku-energia-oy-louna-lahi-6kk,2026-07-05,2026-07-06,1,False,True,False,False,False,False,False,th8jy9-turku-energia-oy-louna-lahi-6kk,th8jy9-turku-energia-oy-louna-lahi-6kk,9.4900,9.4900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,th8jy9-turku-energia-oy-louna-lahi-6kk,2026-07-06,2026-07-07,1,False,True,False,False,False,False,False,th8jy9-turku-energia-oy-louna-lahi-6kk,th8jy9-turku-energia-oy-louna-lahi-6kk,9.4900,9.4900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,th8jy9-turku-energia-oy-louna-lahi-6kk,2026-07-07,2026-07-08,1,False,True,False,False,False,False,False,th8jy9-turku-energia-oy-louna-lahi-6kk,th8jy9-turku-energia-oy-louna-lahi-6kk,9.4900,9.4900
same_id_no_discount,Turku Energia Oy,6,observed_seller_data,th8jy9-turku-energia-oy-louna-lahi-6kk,2026-07-08,2026-07-09,1,False,True,False,False,False,False,False,th8jy9-turku-energia-oy-louna-lahi-6kk,th8jy9-turku-energia-oy-louna-lahi-6kk,9.4900,9.4900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,44rtcg-turku-energia-oy-louna-lahi-12kk,2026-09-12,2026-09-13,1,False,True,False,False,False,False,False,44rtcg-turku-energia-oy-louna-lahi-12kk,44rtcg-turku-energia-oy-louna-lahi-12kk,11.6200,11.6200
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-08-28,2026-08-29,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-08-29,2026-08-30,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-08-30,2026-08-31,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-08-31,2026-09-01,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-09-01,2026-09-02,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-09-02,2026-09-03,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-09-03,2026-09-04,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-09-04,2026-09-05,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-09-05,2026-09-06,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-09-06,2026-09-07,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-09-07,2026-09-08,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-09-08,2026-09-09,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-09-09,2026-09-10,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,j2ph5t-turku-energia-oy-louna-lahi-12kk,2026-09-10,2026-09-11,1,False,True,False,False,False,False,False,j2ph5t-turku-energia-oy-louna-lahi-12kk,j2ph5t-turku-energia-oy-louna-lahi-12kk,10.8800,10.8800
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,2026-07-29,2026-07-30,1,False,True,False,False,False,False,False,kiiyfs-turku-energia-oy-louna-lahi-12kk,kiiyfs-turku-energia-oy-louna-lahi-12kk,10.8600,10.8600
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,2026-07-30,2026-07-31,1,False,True,False,False,False,False,False,kiiyfs-turku-energia-oy-louna-lahi-12kk,kiiyfs-turku-energia-oy-louna-lahi-12kk,10.8600,10.8600
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,2026-07-31,2026-08-01,1,False,True,False,False,False,False,False,kiiyfs-turku-energia-oy-louna-lahi-12kk,kiiyfs-turku-energia-oy-louna-lahi-12kk,10.8600,10.8600
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,2026-08-01,2026-08-02,1,False,True,False,False,False,False,False,kiiyfs-turku-energia-oy-louna-lahi-12kk,kiiyfs-turku-energia-oy-louna-lahi-12kk,10.8600,10.8600
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,2026-08-02,2026-08-03,1,False,True,False,False,False,False,False,kiiyfs-turku-energia-oy-louna-lahi-12kk,kiiyfs-turku-energia-oy-louna-lahi-12kk,10.8600,10.8600
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,2026-08-03,2026-08-04,1,False,True,False,False,False,False,False,kiiyfs-turku-energia-oy-louna-lahi-12kk,kiiyfs-turku-energia-oy-louna-lahi-12kk,10.8600,10.8600
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,2026-08-04,2026-08-05,1,False,True,False,False,False,False,False,kiiyfs-turku-energia-oy-louna-lahi-12kk,kiiyfs-turku-energia-oy-louna-lahi-12kk,10.8600,10.8600
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,kiiyfs-turku-energia-oy-louna-lahi-12kk,2026-08-05,2026-08-06,1,False,True,False,False,False,False,False,kiiyfs-turku-energia-oy-louna-lahi-12kk,kiiyfs-turku-energia-oy-louna-lahi-12kk,10.8600,10.8600
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-07,2026-08-08,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-08,2026-08-09,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-09,2026-08-10,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-10,2026-08-11,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-11,2026-08-12,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-12,2026-08-13,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-13,2026-08-14,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-14,2026-08-15,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-15,2026-08-16,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-16,2026-08-17,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-17,2026-08-18,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-18,2026-08-19,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-19,2026-08-20,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-20,2026-08-21,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-21,2026-08-22,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-22,2026-08-23,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-23,2026-08-24,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-24,2026-08-25,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-25,2026-08-26,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,canonical_calculation,wohgk6-turku-energia-oy-louna-lahi-12kk,2026-08-26,2026-08-27,1,False,True,False,False,False,False,False,wohgk6-turku-energia-oy-louna-lahi-12kk,wohgk6-turku-energia-oy-louna-lahi-12kk,11.5900,11.5900
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ehpblq-turku-energia-oy-louna-lahi-12kk,2026-07-10,2026-07-11,1,False,True,False,False,False,False,False,ehpblq-turku-energia-oy-louna-lahi-12kk,ehpblq-turku-energia-oy-louna-lahi-12kk,9.7000,9.7000
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ehpblq-turku-energia-oy-louna-lahi-12kk,2026-07-11,2026-07-12,1,False,True,False,False,False,False,False,ehpblq-turku-energia-oy-louna-lahi-12kk,ehpblq-turku-energia-oy-louna-lahi-12kk,9.7000,9.7000
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ehpblq-turku-energia-oy-louna-lahi-12kk,2026-07-12,2026-07-13,1,False,True,False,False,False,False,False,ehpblq-turku-energia-oy-louna-lahi-12kk,ehpblq-turku-energia-oy-louna-lahi-12kk,9.7000,9.7000
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ehpblq-turku-energia-oy-louna-lahi-12kk,2026-07-13,2026-07-14,1,False,True,False,False,False,False,False,ehpblq-turku-energia-oy-louna-lahi-12kk,ehpblq-turku-energia-oy-louna-lahi-12kk,9.7000,9.7000
same_id_no_discount,Turku Energia Oy,12,observed_seller_data,ehpblq-turku-energia-oy-louna-lahi-12kk,2026-07-14,2026-07-15,1,False,True,False,False,False,False,False,ehpblq-turku-energia-oy-louna-lahi-12kk,ehpblq-turku-energia-oy-louna-lahi-12kk,9.7000,9.7000
