status,v2_segment,v3_segment,kwh,v2_method,v3_method,v2_basis,v3_basis,reason,pair_days,unique_contracts,date_count,first_date,last_date,min_delta,max_delta
unchanged,quarterly,quarterly,2000,recurring_spot_seasonal_index,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,,1833,40,138,2026-01-21,2026-06-30,-4.9970482280059514e-05,4.990164700302557e-05
unchanged,quarterly,quarterly,5000,recurring_forward_curve_shift,recurring_forward_curve_shift,canonical_outcome,canonical_outcome,,1156,25,75,2026-07-01,2026-09-20,-4.831989252807034e-05,4.7647849442000734e-05
unchanged,quarterly,quarterly,5000,recurring_spot_seasonal_index,recurring_spot_seasonal_index,canonical_outcome,canonical_outcome,,1833,40,138,2026-01-21,2026-06-30,-4.9956915404436586e-05,4.999381690140581e-05
unchanged,spot,spot,18000,forward_curve_spot,forward_curve_spot,canonical_outcome,canonical_outcome,,7568,102,143,2026-05-01,2026-09-20,-4.853917698710575e-05,4.950688503413403e-05
unchanged,spot,spot,18000,forward_curve_spot,forward_curve_spot,observed_relational_components,observed_relational_components,,325,19,84,2026-05-01,2026-07-23,-4.968309781361313e-05,4.937307494401466e-05
unchanged,spot,spot,18000,rolling_365_spot,rolling_365_spot,canonical_outcome,canonical_outcome,,5669,113,99,2026-01-21,2026-04-30,-4.9131117293654825e-05,4.945121372657013e-05
unchanged,spot,spot,18000,rolling_365_spot,rolling_365_spot,observed_relational_components,observed_relational_components,,426,21,99,2026-01-21,2026-04-30,-4.9131117293654825e-05,4.9451213499196456e-05
unchanged,spot,spot,2000,forward_curve_spot,forward_curve_spot,canonical_outcome,canonical_outcome,,7834,106,143,2026-05-01,2026-09-20,-4.937542109928472e-05,4.940266347830402e-05
unchanged,spot,spot,2000,forward_curve_spot,forward_curve_spot,observed_relational_components,observed_relational_components,,295,18,84,2026-05-01,2026-07-23,-4.849462158063034e-05,4.8785987644350826e-05
unchanged,spot,spot,2000,rolling_365_spot,rolling_365_spot,canonical_outcome,canonical_outcome,,5951,117,99,2026-01-21,2026-04-30,-4.949357506234264e-05,4.9602289237782315e-05
unchanged,spot,spot,2000,rolling_365_spot,rolling_365_spot,observed_relational_components,observed_relational_components,,342,20,99,2026-01-21,2026-04-30,-4.9493575033920933e-05,4.9602289237782315e-05
unchanged,spot,spot,5000,forward_curve_spot,forward_curve_spot,canonical_outcome,canonical_outcome,,7807,106,143,2026-05-01,2026-09-20,-4.9747567800295656e-05,4.984113218142738e-05
unchanged,spot,spot,5000,forward_curve_spot,forward_curve_spot,observed_relational_components,observed_relational_components,,325,19,84,2026-05-01,2026-07-23,-4.9896367727342295e-05,4.944396948758367e-05
unchanged,spot,spot,5000,rolling_365_spot,rolling_365_spot,canonical_outcome,canonical_outcome,,5867,117,99,2026-01-21,2026-04-30,-4.769472468524327e-05,4.95887902047798e-05
unchanged,spot,spot,5000,rolling_365_spot,rolling_365_spot,observed_relational_components,observed_relational_components,,426,21,99,2026-01-21,2026-04-30,-4.7694724628399854e-05,4.863287824719009e-05
